dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,solver_gap,feasible
road,2,set_cal,2012-05-08,0.2,PointwiseWorstAction,166.0,95.00812593179595,52.91187331978624,68.22945343338525,30.18345284313054,,1.0
road,2,set_cal,2012-05-08,0.2,ScenarioCVaR,166.0,94.9576309844175,52.79444065461357,68.04723675832061,30.071674997748218,,1.0
road,2,set_cal,2012-05-08,0.2,RiskFirst,166.0,33.911361687766984,122.67141232157297,164.00024832974282,83.42267457788705,,1.0
road,2,set_cal,2012-05-08,0.2,TemporalContext2024,166.0,33.53416056638767,122.18514425482911,163.1606043365523,82.60867324088957,,1.0
road,2,set_cal,2012-05-08,0.2,NetworkPropagation2024,166.0,33.75957885627683,121.89677069350138,162.8026095685969,82.5856506584821,,1.0
road,2,set_cal,2012-05-08,0.2,CalibratedUncertainty2025,166.0,33.544835760042965,120.93108372355326,161.09682759127494,80.74553824211023,,1.0
road,2,set_cal,2012-05-08,0.2,MappedPTO2026,166.0,33.91136168776698,122.67141232157299,164.0002483297428,83.42267457788707,,1.0
road,2,set_cal,2012-05-08,0.2,GroupAware2025,166.0,34.271973571098094,122.20924110943977,163.1896477680788,82.59653950409657,,1.0
road,2,set_cal,2012-05-08,0.2,RobustImprovement2025,166.0,34.43797319767832,121.98077819390001,163.0192844600403,82.77723270206077,,1.0
road,2,set_cal,2012-05-09,0.01,StructuralRobust,8.0,7.169105853171672,19.9416945727958,24.829990487867285,9.406490104072041,0.0,1.0
road,2,set_cal,2012-05-09,0.01,ExpectedActionValue,8.0,13.495679440116916,2.157198471268546,3.056507271257819,1.8472230142447836,,1.0
road,2,set_cal,2012-05-09,0.01,PointwiseWorstAction,8.0,13.495679440116916,2.1571984712685466,3.056507271257819,1.8472230142447832,,1.0
road,2,set_cal,2012-05-09,0.01,ScenarioCVaR,8.0,13.495679440116916,2.157198471268546,3.056507271257819,1.8472230142447836,,1.0
road,2,set_cal,2012-05-09,0.01,RiskFirst,8.0,4.058206330602038,21.914237095028408,27.18661286029448,10.117148991755716,,1.0
road,2,set_cal,2012-05-09,0.01,TemporalContext2024,8.0,4.309709742428831,20.533259514804254,25.533339550062635,9.628942046098853,,1.0
road,2,set_cal,2012-05-09,0.01,NetworkPropagation2024,8.0,3.5512428942773004,22.1515383769326,27.46967787465984,10.19966481552894,,1.0
road,2,set_cal,2012-05-09,0.01,CalibratedUncertainty2025,8.0,4.163768477483049,19.05053167269958,23.750428504471728,9.067879959984015,,1.0
road,2,set_cal,2012-05-09,0.01,MappedPTO2026,8.0,4.058206330602038,21.91423709502841,27.18661286029448,10.117148991755712,,1.0
road,2,set_cal,2012-05-09,0.01,GroupAware2025,8.0,4.058206330602038,21.914237095028408,27.18661286029448,10.117148991755716,,1.0
road,2,set_cal,2012-05-09,0.01,RobustImprovement2025,8.0,3.5512428942773004,22.151538376932603,27.46967787465984,10.199664815528944,,1.0
road,2,set_cal,2012-05-09,0.03,StructuralRobust,25.0,48.39081613386614,37.93556772643495,48.645665139967186,21.06442382326898,0.0,1.0
road,2,set_cal,2012-05-09,0.03,ExpectedActionValue,25.0,33.4083217032393,6.811927317291959,8.76785756317996,3.726770889663074,,1.0
road,2,set_cal,2012-05-09,0.03,PointwiseWorstAction,25.0,33.42237772742094,6.849856083243072,8.805786329131076,3.726770889663076,,1.0
road,2,set_cal,2012-05-09,0.03,ScenarioCVaR,25.0,33.4083217032393,6.811927317291959,8.76785756317996,3.726770889663076,,1.0
road,2,set_cal,2012-05-09,0.03,RiskFirst,25.0,6.502091378506665,39.901836319561376,51.06324211078054,21.909289328186972,,1.0
road,2,set_cal,2012-05-09,0.03,TemporalContext2024,25.0,6.504409417343978,40.12727906536653,51.307623555879374,21.92954046108739,,1.0
road,2,set_cal,2012-05-09,0.03,NetworkPropagation2024,25.0,6.493653493032481,40.733963077150115,52.21822850013882,22.560140598617174,,1.0
road,2,set_cal,2012-05-09,0.03,CalibratedUncertainty2025,25.0,6.558665389224443,39.594680212501146,50.6535635960892,21.705790648155826,,1.0
road,2,set_cal,2012-05-09,0.03,MappedPTO2026,25.0,6.311885937890957,37.93556772643495,48.645665139967186,21.06442382326898,,1.0
road,2,set_cal,2012-05-09,0.03,GroupAware2025,25.0,6.501805803619817,39.814818242925874,50.9440498704735,21.843928414188092,,1.0
road,2,set_cal,2012-05-09,0.03,RobustImprovement2025,25.0,6.402372548689678,38.77571004592064,49.71948875696863,21.51369660103638,,1.0
road,2,set_cal,2012-05-09,0.05,StructuralRobust,41.0,61.67146042651673,53.67398704222645,69.620751111189,31.587085944739833,0.0,1.0
road,2,set_cal,2012-05-09,0.05,ExpectedActionValue,41.0,44.94432571128657,12.678317516523393,15.979893476987424,6.355260012858846,,1.0
road,2,set_cal,2012-05-09,0.05,PointwiseWorstAction,41.0,44.98870374011023,12.841325594587836,16.23415274528919,6.542183390679508,,1.0
road,2,set_cal,2012-05-09,0.05,ScenarioCVaR,41.0,44.996580659270435,12.795563547012462,16.188390697713817,6.54218339067951,,1.0
road,2,set_cal,2012-05-09,0.05,RiskFirst,41.0,8.187745364484016,52.8946508906021,68.65320627035167,31.237573828340196,,1.0
road,2,set_cal,2012-05-09,0.05,TemporalContext2024,41.0,7.61523768652113,52.63499896717509,68.32461813188073,31.11111677632759,,1.0
road,2,set_cal,2012-05-09,0.05,NetworkPropagation2024,41.0,8.187745364484016,52.8946508906021,68.65320627035167,31.237573828340196,,1.0
road,2,set_cal,2012-05-09,0.05,CalibratedUncertainty2025,41.0,8.000958200964332,51.86880747395559,67.28146963306165,30.510101045572846,,1.0
road,2,set_cal,2012-05-09,0.05,MappedPTO2026,41.0,8.187745364484016,52.8946508906021,68.65320627035167,31.237573828340196,,1.0
road,2,set_cal,2012-05-09,0.05,GroupAware2025,41.0,8.304167653222253,52.84023494489775,68.57894977135375,31.19810296906629,,1.0
road,2,set_cal,2012-05-09,0.05,RobustImprovement2025,41.0,7.7040578884969335,52.57284815542274,68.1858811148571,30.93287441298495,,1.0
road,2,set_cal,2012-05-09,0.1,StructuralRobust,83.0,29.250062540078112,74.71542115848588,99.10471744938907,49.08278965396872,0.0,1.0
road,2,set_cal,2012-05-09,0.1,ExpectedActionValue,83.0,67.02228631807175,20.449229158199746,26.082986324839133,10.980715905815462,,1.0
road,2,set_cal,2012-05-09,0.1,PointwiseWorstAction,83.0,67.10811357793762,20.743782305605176,26.523662896637152,11.332791272544068,,1.0
road,2,set_cal,2012-05-09,0.1,ScenarioCVaR,83.0,67.1547994968969,20.742716422381083,26.522597013413066,11.332791272544068,,1.0
road,2,set_cal,2012-05-09,0.1,RiskFirst,83.0,17.53001180391749,75.32367079404061,99.86101065428144,49.331505850440536,,1.0
road,2,set_cal,2012-05-09,0.1,TemporalContext2024,83.0,17.024653019991934,74.72708489684952,99.08205636906209,48.93068018422241,,1.0
road,2,set_cal,2012-05-09,0.1,NetworkPropagation2024,83.0,16.45659137839301,74.68781727885762,99.05546579725271,49.01924137127274,,1.0
road,2,set_cal,2012-05-09,0.1,CalibratedUncertainty2025,83.0,17.319938859194654,73.73708399590828,97.76800825775683,48.28919100047753,,1.0
road,2,set_cal,2012-05-09,0.1,MappedPTO2026,83.0,15.752026213335661,75.2491888514052,99.77911149997783,49.32691369530201,,1.0
road,2,set_cal,2012-05-09,0.1,GroupAware2025,83.0,16.106000010044035,74.73875064398626,99.03305552838097,48.78502867858356,,1.0
road,2,set_cal,2012-05-09,0.1,RobustImprovement2025,83.0,15.6312400602826,74.71542115848588,99.10471744938907,49.08278965396872,,1.0
road,2,set_cal,2012-05-09,0.2,StructuralRobust,166.0,58.7571781639257,103.21065883510722,139.43554972125716,73.60848622906404,0.0,1.0
road,2,set_cal,2012-05-09,0.2,ExpectedActionValue,166.0,90.70955705577295,42.523861411141645,54.53771349519945,23.53351926493236,,1.0
road,2,set_cal,2012-05-09,0.2,PointwiseWorstAction,166.0,90.72420054054382,39.536179726967504,50.708141621631704,21.92107253971563,,1.0
road,2,set_cal,2012-05-09,0.2,ScenarioCVaR,166.0,90.71033311121634,40.7276152054531,52.274497526003934,22.60794835174103,,1.0
road,2,set_cal,2012-05-09,0.2,RiskFirst,166.0,30.025041181115935,102.52586654952812,138.6209099399886,73.4201282989013,,1.0
road,2,set_cal,2012-05-09,0.2,TemporalContext2024,166.0,29.30812057674573,102.42180696824711,138.60096340120202,73.52836511121829,,1.0
road,2,set_cal,2012-05-09,0.2,NetworkPropagation2024,166.0,29.789346147100073,102.6869511858739,138.90399399939923,73.6728457789652,,1.0
road,2,set_cal,2012-05-09,0.2,CalibratedUncertainty2025,166.0,30.49714566834699,102.14391530919967,137.89675057276682,72.57170086897726,,1.0
road,2,set_cal,2012-05-09,0.2,MappedPTO2026,166.0,30.616556304504385,102.18766817684994,138.16394174613455,73.15521337166874,,1.0
road,2,set_cal,2012-05-09,0.2,GroupAware2025,166.0,31.095196898511652,102.76087645444917,138.81038547874593,73.25142159203241,,1.0
road,2,set_cal,2012-05-09,0.2,RobustImprovement2025,166.0,30.309975619584577,102.36893500501655,138.42967559216422,73.3429996844451,,1.0
road,2,test,2012-05-10,0.01,StructuralRobust,8.0,6.20705673134228,14.517086501994969,18.50050359143605,7.762137755693095,0.0,1.0
road,2,test,2012-05-10,0.01,ExpectedActionValue,8.0,17.078340508239286,2.1412291689843928,3.0542624592995944,1.8261496818660206,,1.0
road,2,test,2012-05-10,0.01,PointwiseWorstAction,8.0,17.078340508239286,2.1412291689843928,3.0542624592995944,1.8261496818660206,,1.0
road,2,test,2012-05-10,0.01,ScenarioCVaR,8.0,17.078340508239286,2.1412291689843928,3.0542624592995944,1.8261496818660206,,1.0
road,2,test,2012-05-10,0.01,RiskFirst,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.01,TemporalContext2024,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.01,NetworkPropagation2024,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.01,CalibratedUncertainty2025,8.0,1.9223198702084243,13.371962725075488,17.07923724361154,7.249177822003205,,1.0
road,2,test,2012-05-10,0.01,MappedPTO2026,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.01,GroupAware2025,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.01,RobustImprovement2025,8.0,2.3843843683666894,13.750489249499987,17.531816251439416,7.383242849258812,,1.0
road,2,test,2012-05-10,0.03,StructuralRobust,25.0,40.53433422823686,30.007980480151755,39.078786075230184,17.930820220541467,0.0,1.0
road,2,test,2012-05-10,0.03,ExpectedActionValue,25.0,36.21099654829217,4.024687492505357,5.562694784592582,2.951150429154552,,1.0
road,2,test,2012-05-10,0.03,PointwiseWorstAction,25.0,36.28171099313392,4.0974985238901,5.691165987888405,3.0801514989897347,,1.0
road,2,test,2012-05-10,0.03,ScenarioCVaR,25.0,36.28171099313392,4.0974985238901,5.691165987888405,3.0801514989897347,,1.0
road,2,test,2012-05-10,0.03,RiskFirst,25.0,4.916464171710071,30.007980480151755,39.07878607523018,17.93082022054146,,1.0
road,2,test,2012-05-10,0.03,TemporalContext2024,25.0,5.07024397042131,30.179484216918937,39.31132098705528,18.05414314263868,,1.0
road,2,test,2012-05-10,0.03,NetworkPropagation2024,25.0,4.711183870837993,30.156743285726925,39.266895574160614,18.00555781092995,,1.0
road,2,test,2012-05-10,0.03,CalibratedUncertainty2025,25.0,4.672995589462442,28.852650342270646,37.51231352920986,17.073063485619432,,1.0
road,2,test,2012-05-10,0.03,MappedPTO2026,25.0,4.916464171710072,30.007980480151755,39.078786075230184,17.930820220541467,,1.0
road,2,test,2012-05-10,0.03,GroupAware2025,25.0,4.916464171710071,30.007980480151755,39.07878607523018,17.930820220541467,,1.0
road,2,test,2012-05-10,0.03,RobustImprovement2025,25.0,4.503928783774709,27.881024425339135,36.48396050030782,17.038972310484255,,1.0
road,2,test,2012-05-10,0.05,StructuralRobust,41.0,56.55280111694969,39.52633437428122,52.26330295604503,25.468281985040022,0.0,1.0
road,2,test,2012-05-10,0.05,ExpectedActionValue,41.0,47.31014923254732,9.380245468755527,12.274565928096214,5.55546346671114,,1.0
road,2,test,2012-05-10,0.05,PointwiseWorstAction,41.0,47.37531288987043,9.313096138151048,12.168689400459813,5.431647062265776,,1.0
road,2,test,2012-05-10,0.05,ScenarioCVaR,41.0,47.3844479246672,9.479376251752479,12.421538500164658,5.616218998491522,,1.0
road,2,test,2012-05-10,0.05,RiskFirst,41.0,6.237767023183972,39.5248277465989,52.277296471553846,25.506856238836335,,1.0
road,2,test,2012-05-10,0.05,TemporalContext2024,41.0,6.294380991053084,39.569407699093986,52.33195449982422,25.525907938522238,,1.0
road,2,test,2012-05-10,0.05,NetworkPropagation2024,41.0,6.201056752788934,39.39932544223412,52.112936087358754,25.43224463033065,,1.0
road,2,test,2012-05-10,0.05,CalibratedUncertainty2025,41.0,6.435012072420684,39.50640864862419,52.244480058477336,25.446455910972617,,1.0
road,2,test,2012-05-10,0.05,MappedPTO2026,41.0,6.276026483049495,39.55856546811395,52.334094795877995,25.558723748506473,,1.0
road,2,test,2012-05-10,0.05,GroupAware2025,41.0,7.000358558286277,39.26124409695006,51.89424977417019,25.224552324603316,,1.0
road,2,test,2012-05-10,0.05,RobustImprovement2025,41.0,5.861920421808585,39.9624705910764,52.89117715135246,25.8573355665474,,1.0
road,2,test,2012-05-10,0.1,StructuralRobust,83.0,25.809171360415046,56.619183640247115,76.5576389680945,40.31339051644569,0.0,1.0
road,2,test,2012-05-10,0.1,ExpectedActionValue,83.0,67.67968930163502,16.392761030385714,21.370853400275422,9.503341939195202,,1.0
road,2,test,2012-05-10,0.1,PointwiseWorstAction,83.0,67.72307616560936,16.379382024895218,21.357474394784923,9.503341939195199,,1.0
road,2,test,2012-05-10,0.1,ScenarioCVaR,83.0,67.72307616560937,16.379382024895218,21.357474394784923,9.503341939195199,,1.0
road,2,test,2012-05-10,0.1,RiskFirst,83.0,18.416290932686547,57.08932667828796,77.17821958961915,40.625623515366925,,1.0
road,2,test,2012-05-10,0.1,TemporalContext2024,83.0,18.192734706523098,57.018062891134015,77.09745194557149,40.6151385744617,,1.0
road,2,test,2012-05-10,0.1,NetworkPropagation2024,83.0,18.202572351135615,57.10674669507293,77.2108138302131,40.66195304011582,,1.0
road,2,test,2012-05-10,0.1,CalibratedUncertainty2025,83.0,18.914160149541694,56.8204600666435,76.68214356403728,40.12430150411728,,1.0
road,2,test,2012-05-10,0.1,MappedPTO2026,83.0,18.658125078975768,56.670660449906705,76.54410159663493,40.175486503598904,,1.0
road,2,test,2012-05-10,0.1,GroupAware2025,83.0,18.9101796906297,56.74425465470044,76.68064369528126,40.247585059832346,,1.0
road,2,test,2012-05-10,0.1,RobustImprovement2025,83.0,18.577963517717986,56.619183640247115,76.5576389680945,40.31339051644569,,1.0
road,2,test,2012-05-10,0.2,StructuralRobust,166.0,52.09953524813378,76.27645578188381,104.43157343280552,56.99836518685308,0.0,1.0
road,2,test,2012-05-10,0.2,ExpectedActionValue,166.0,91.07989258873714,32.31734256265759,42.373486418133474,19.66956461641476,,1.0
road,2,test,2012-05-10,0.2,PointwiseWorstAction,166.0,91.09347281511062,32.292106430431446,42.34825028590732,19.66956461641476,,1.0
road,2,test,2012-05-10,0.2,ScenarioCVaR,166.0,91.10467877555872,31.39991474053298,41.13615528306449,19.03054328449443,,1.0
road,2,test,2012-05-10,0.2,RiskFirst,166.0,36.566055105119936,75.92627563884606,103.99481228466178,56.829762578145974,,1.0
road,2,test,2012-05-10,0.2,TemporalContext2024,166.0,34.22718972272955,75.81988682386888,103.77699151151853,56.61321320127347,,1.0
road,2,test,2012-05-10,0.2,NetworkPropagation2024,166.0,36.14456343295013,76.14458328230572,104.24894031053078,56.94448513930979,,1.0
road,2,test,2012-05-10,0.2,CalibratedUncertainty2025,166.0,35.8561600441123,76.30564772861611,104.29815940269101,56.6598982646306,,1.0
road,2,test,2012-05-10,0.2,MappedPTO2026,166.0,38.06717846672431,75.936511103971,104.00504774978674,56.829762578146116,,1.0
road,2,test,2012-05-10,0.2,GroupAware2025,166.0,35.91846270559515,76.47850940350735,104.76039309002748,57.34706365108168,,1.0
road,2,test,2012-05-10,0.2,RobustImprovement2025,166.0,36.475173297442915,76.00155334375755,104.17866920563834,56.99785845718624,,1.0
road,2,test,2012-05-11,0.01,StructuralRobust,8.0,6.19665108305932,13.857998589259473,17.522484445037513,7.129263888175721,0.0,1.0
road,2,test,2012-05-11,0.01,ExpectedActionValue,8.0,16.404027601392468,4.159693700559026,5.573924082662259,2.7689264090969985,,1.0
road,2,test,2012-05-11,0.01,PointwiseWorstAction,8.0,16.404027601392468,4.159693700559026,5.573924082662259,2.7689264090969985,,1.0
road,2,test,2012-05-11,0.01,ScenarioCVaR,8.0,16.404027601392468,4.159693700559026,5.573924082662259,2.7689264090969985,,1.0
road,2,test,2012-05-11,0.01,RiskFirst,8.0,1.3765756716687654,16.218529720012064,20.415407189744165,8.14063922478865,,1.0
road,2,test,2012-05-11,0.01,TemporalContext2024,8.0,1.1903716452559752,15.129785850537594,19.016418616765,7.540187847978203,,1.0
road,2,test,2012-05-11,0.01,NetworkPropagation2024,8.0,1.6241389975821632,17.598938035928764,22.10527198337385,8.732325555285584,,1.0
road,2,test,2012-05-11,0.01,CalibratedUncertainty2025,8.0,1.3765756716687652,16.218529720012064,20.415407189744165,8.140639224788647,,1.0
road,2,test,2012-05-11,0.01,MappedPTO2026,8.0,1.3765756716687654,16.218529720012064,20.415407189744165,8.14063922478865,,1.0
road,2,test,2012-05-11,0.01,GroupAware2025,8.0,1.3765756716687652,16.218529720012064,20.415407189744165,8.14063922478865,,1.0
road,2,test,2012-05-11,0.01,RobustImprovement2025,8.0,1.624138997582163,17.598938035928764,22.10527198337385,8.732325555285584,,1.0
road,2,test,2012-05-11,0.03,StructuralRobust,25.0,38.427537433683504,35.02995928378681,45.278627002524125,20.19868302205697,0.0,1.0
road,2,test,2012-05-11,0.03,ExpectedActionValue,25.0,34.660451926956426,5.948366054009983,8.016514588650889,4.064821104188794,,1.0
road,2,test,2012-05-11,0.03,PointwiseWorstAction,25.0,34.68643055746283,5.979945886245376,8.063542171624992,4.100681154140218,,1.0
road,2,test,2012-05-11,0.03,ScenarioCVaR,25.0,34.68643055746283,5.979945886245376,8.063542171624993,4.100681154140218,,1.0
road,2,test,2012-05-11,0.03,RiskFirst,25.0,3.4146100032813362,35.02995928378681,45.278627002524125,20.19868302205697,,1.0
road,2,test,2012-05-11,0.03,TemporalContext2024,25.0,3.2922261629938103,35.67105295892611,46.001594982816876,20.32343783233226,,1.0
road,2,test,2012-05-11,0.03,NetworkPropagation2024,25.0,3.6357952871168706,34.592187383249,44.656807421366736,19.77126048165048,,1.0
road,2,test,2012-05-11,0.03,CalibratedUncertainty2025,25.0,5.263744573818526,34.16336370923504,44.08130665135847,19.477785645434373,,1.0
road,2,test,2012-05-11,0.03,MappedPTO2026,25.0,3.4146100032813362,35.02995928378681,45.278627002524125,20.19868302205697,,1.0
road,2,test,2012-05-11,0.03,GroupAware2025,25.0,3.4146100032813362,35.02995928378681,45.278627002524125,20.19868302205697,,1.0
road,2,test,2012-05-11,0.03,RobustImprovement2025,25.0,3.136707554668658,32.83213046500691,42.51687438447605,19.119131264090015,,1.0
road,2,test,2012-05-11,0.05,StructuralRobust,41.0,52.75441964694318,47.63013624797256,62.311062709664824,29.126035376590067,0.0,1.0
road,2,test,2012-05-11,0.05,ExpectedActionValue,41.0,43.728931625870686,7.542639976301767,10.161061645021787,5.181450529434364,,1.0
road,2,test,2012-05-11,0.05,PointwiseWorstAction,41.0,43.746987110448174,7.420624261476879,9.960812990010414,4.992663069001695,,1.0
road,2,test,2012-05-11,0.05,ScenarioCVaR,41.0,43.730931920849585,7.465059662411665,10.005248390945201,4.992663069001695,,1.0
road,2,test,2012-05-11,0.05,RiskFirst,41.0,8.295993587158781,47.54044273195059,62.276867738385974,29.268187959813815,,1.0
road,2,test,2012-05-11,0.05,TemporalContext2024,41.0,8.12420799704265,46.637855905407065,61.07193863425429,28.655289654306358,,1.0
road,2,test,2012-05-11,0.05,NetworkPropagation2024,41.0,8.318601321987957,47.2988230229354,61.91054661281173,29.003291004751595,,1.0
road,2,test,2012-05-11,0.05,CalibratedUncertainty2025,41.0,8.281403557986527,46.54199038154133,61.00440150073808,28.740146014530204,,1.0
road,2,test,2012-05-11,0.05,MappedPTO2026,41.0,8.295993587158781,47.54044273195059,62.27686773838597,29.268187959813815,,1.0
road,2,test,2012-05-11,0.05,GroupAware2025,41.0,8.495946873575695,47.283737923604896,61.94002877136662,29.112272153679918,,1.0
road,2,test,2012-05-11,0.05,RobustImprovement2025,41.0,8.429430254676188,48.5468449066919,63.54714339381669,29.764702775157204,,1.0
road,2,test,2012-05-11,0.1,StructuralRobust,83.0,22.70842600007054,67.83506747420576,90.87652770608555,46.528892547999135,0.0,1.0
road,2,test,2012-05-11,0.1,ExpectedActionValue,83.0,58.020932674931565,21.126008685773186,27.239012809639327,11.84482770844339,,1.0
road,2,test,2012-05-11,0.1,PointwiseWorstAction,83.0,58.06511514591748,21.059672962508152,27.126846896597435,11.785633295349946,,1.0
road,2,test,2012-05-11,0.1,ScenarioCVaR,83.0,58.05267117302144,21.068263540534737,27.135437474624013,11.785633295349939,,1.0
road,2,test,2012-05-11,0.1,RiskFirst,83.0,17.885643161600708,68.48607526538639,91.5250000843549,46.46358985111782,,1.0
road,2,test,2012-05-11,0.1,TemporalContext2024,83.0,13.186722126102525,67.09202989146969,89.69288653028217,45.51736808536462,,1.0
road,2,test,2012-05-11,0.1,NetworkPropagation2024,83.0,13.26183824830454,67.64273405154199,90.39413207053676,45.75677173008201,,1.0
road,2,test,2012-05-11,0.1,CalibratedUncertainty2025,83.0,17.322507713322068,68.51760418686209,91.5778624765402,46.45601839784575,,1.0
road,2,test,2012-05-11,0.1,MappedPTO2026,83.0,14.5468199280338,67.69644747994403,90.60778636906534,46.24238004284389,,1.0
road,2,test,2012-05-11,0.1,GroupAware2025,83.0,17.7992419078775,68.63388708012774,91.6472896984377,46.37984963603657,,1.0
road,2,test,2012-05-11,0.1,RobustImprovement2025,83.0,13.416586223004762,67.83506747420576,90.87652770608555,46.528892547999135,,1.0
road,2,test,2012-05-11,0.2,StructuralRobust,166.0,44.89136849799826,86.95354399406537,117.12092980187523,60.67394999813942,0.0,1.0
road,2,test,2012-05-11,0.2,ExpectedActionValue,166.0,74.52924977300812,36.324263413064195,47.040233754917224,20.694554161750503,,1.0
road,2,test,2012-05-11,0.2,PointwiseWorstAction,166.0,74.60334183327663,36.132259909576625,46.727133448876955,20.522247342188457,,1.0
road,2,test,2012-05-11,0.2,ScenarioCVaR,166.0,74.60334183327666,36.13225990957664,46.727133448876955,20.522247342188443,,1.0
road,2,test,2012-05-11,0.2,RiskFirst,166.0,30.806583876931217,88.47772677773592,119.26940264096645,61.89614964646931,,1.0
road,2,test,2012-05-11,0.2,TemporalContext2024,166.0,30.300088119427688,87.42188390276614,117.97413527685876,61.5743633447034,,1.0
road,2,test,2012-05-11,0.2,NetworkPropagation2024,166.0,32.03786950684557,87.36755579148237,117.91848940048797,61.43378502605353,,1.0
road,2,test,2012-05-11,0.2,CalibratedUncertainty2025,166.0,30.469222803214922,87.93928760939865,118.6382120293707,61.724178803533405,,1.0
road,2,test,2012-05-11,0.2,MappedPTO2026,166.0,30.563308285770905,88.40950184176405,119.15877244963902,61.75917224040482,,1.0
road,2,test,2012-05-11,0.2,GroupAware2025,166.0,29.387581814603706,88.07471158285533,118.48253218116072,61.051965351739724,,1.0
road,2,test,2012-05-11,0.2,RobustImprovement2025,166.0,32.36577219961926,87.82156569515882,118.60128785647835,61.77709118824549,,1.0
road,2,test,2012-05-14,0.01,StructuralRobust,8.0,6.829012876552615,14.291921471787855,18.379937234522036,8.019961547724122,0.0,1.0
road,2,test,2012-05-14,0.01,ExpectedActionValue,8.0,17.277507337082625,2.2628758176751855,3.2889446075743716,2.1431008926789,,1.0
road,2,test,2012-05-14,0.01,PointwiseWorstAction,8.0,17.277507337082625,2.2628758176751855,3.288944607574372,2.1431008926789,,1.0
road,2,test,2012-05-14,0.01,ScenarioCVaR,8.0,17.277507337082625,2.2628758176751855,3.288944607574372,2.1431008926789,,1.0
road,2,test,2012-05-14,0.01,RiskFirst,8.0,1.589802131008916,13.313291411658838,17.167359746097002,7.580659194590879,,1.0
road,2,test,2012-05-14,0.01,TemporalContext2024,8.0,1.589802131008916,13.313291411658838,17.167359746097002,7.580659194590883,,1.0
road,2,test,2012-05-14,0.01,NetworkPropagation2024,8.0,1.673967485334365,13.86123915980398,17.82179307774553,7.771399684560919,,1.0
road,2,test,2012-05-14,0.01,CalibratedUncertainty2025,8.0,1.8596726196199596,12.309203277836993,15.882247534639882,6.99834487857126,,1.0
road,2,test,2012-05-14,0.01,MappedPTO2026,8.0,1.53338254350995,12.799757620274484,16.48233925339344,7.240912530074851,,1.0
road,2,test,2012-05-14,0.01,GroupAware2025,8.0,1.589802131008916,13.313291411658838,17.167359746097002,7.580659194590879,,1.0
road,2,test,2012-05-14,0.01,RobustImprovement2025,8.0,1.9688968229457915,13.905961680193053,17.875972075889575,7.788390988292617,,1.0
road,2,test,2012-05-14,0.03,StructuralRobust,25.0,44.0907551034106,28.400909491555588,37.19475436439142,17.382997345699245,0.0,1.0
road,2,test,2012-05-14,0.03,ExpectedActionValue,25.0,37.481401667838526,4.198122925418411,5.65516693294649,2.9485784435997777,,1.0
road,2,test,2012-05-14,0.03,PointwiseWorstAction,25.0,37.481401667838526,4.198122925418412,5.65516693294649,2.948578443599777,,1.0
road,2,test,2012-05-14,0.03,ScenarioCVaR,25.0,37.481401667838526,4.198122925418411,5.65516693294649,2.9485784435997777,,1.0
road,2,test,2012-05-14,0.03,RiskFirst,25.0,4.08628132705127,29.24005221274519,38.26353483390688,17.847167062192113,,1.0
road,2,test,2012-05-14,0.03,TemporalContext2024,25.0,4.281681059121863,31.94351560443818,41.48561479549796,18.793281168728786,,1.0
road,2,test,2012-05-14,0.03,NetworkPropagation2024,25.0,4.411418446378839,31.873380519233468,41.48419576086427,19.005587811481245,,1.0
road,2,test,2012-05-14,0.03,CalibratedUncertainty2025,25.0,4.216199530825891,29.356837290271873,38.49745260398514,18.152135653677593,,1.0
road,2,test,2012-05-14,0.03,MappedPTO2026,25.0,3.9068365835216103,28.273074262864014,37.00265885935295,17.247218136147403,,1.0
road,2,test,2012-05-14,0.03,GroupAware2025,25.0,4.111913874816158,29.31147738468414,38.339217127119454,17.849062547343593,,1.0
road,2,test,2012-05-14,0.03,RobustImprovement2025,25.0,4.198039234454078,29.078333222070366,38.114702963112315,17.94035506038723,,1.0
road,2,test,2012-05-14,0.05,StructuralRobust,41.0,58.242826362170945,44.281551095758886,58.220045475709114,27.701524710013544,0.0,1.0
road,2,test,2012-05-14,0.05,ExpectedActionValue,41.0,50.30621661651609,5.722332262303721,7.526466692329764,3.550332343689095,,1.0
road,2,test,2012-05-14,0.05,PointwiseWorstAction,41.0,50.33641178425673,5.598931572605872,7.397388226726408,3.543973234674924,,1.0
road,2,test,2012-05-14,0.05,ScenarioCVaR,41.0,50.30621661651609,5.722332262303722,7.526466692329765,3.550332343689096,,1.0
road,2,test,2012-05-14,0.05,RiskFirst,41.0,5.581102317105298,41.95059792616553,55.335960421438074,26.670144590172768,,1.0
