dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,solver_gap,feasible
bts,1,set_cal,2024-04-01,0.2,GroupAware2025,194.0,155.48767788760236,166.3234992501661,245.8997762138526,226.43373125337826,,1.0
bts,1,set_cal,2024-04-01,0.2,RobustImprovement2025,194.0,135.68128627937006,124.02369565470373,183.9305056032677,168.6739715123586,,1.0
bts,1,set_cal,2024-04-02,0.01,StructuralRobust,9.0,50.114813895932976,4.950000000000001,7.275,6.149999999999999,0.0,1.0
bts,1,set_cal,2024-04-02,0.01,ExpectedActionValue,9.0,53.054605316247375,0.4,0.65,0.6,,1.0
bts,1,set_cal,2024-04-02,0.01,PointwiseWorstAction,9.0,52.29566182611738,0.4,0.65,0.6,,1.0
bts,1,set_cal,2024-04-02,0.01,ScenarioCVaR,9.0,52.29566182611738,0.4,0.65,0.6,,1.0
bts,1,set_cal,2024-04-02,0.01,RiskFirst,9.0,6.345036352388619,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.01,TemporalContext2024,9.0,6.345036352388619,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.01,NetworkPropagation2024,9.0,6.345036352388619,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.01,CalibratedUncertainty2025,9.0,5.778105162317872,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.01,MappedPTO2026,9.0,5.460455677218916,61.75000000000001,92.625,92.625,,1.0
bts,1,set_cal,2024-04-02,0.01,GroupAware2025,9.0,6.34503635238862,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.01,RobustImprovement2025,9.0,6.223516499739008,4.950000000000001,7.275,6.149999999999999,,1.0
bts,1,set_cal,2024-04-02,0.03,StructuralRobust,28.0,104.80623212657461,68.75957264957266,102.76713675213675,99.97547008547006,0.0,1.0
bts,1,set_cal,2024-04-02,0.03,ExpectedActionValue,28.0,113.51943132008063,19.187853356890457,28.615304770318023,27.366740282685512,,1.0
bts,1,set_cal,2024-04-02,0.03,PointwiseWorstAction,28.0,113.3430389719748,20.0807104997476,29.776019056032304,27.188168854114085,,1.0
bts,1,set_cal,2024-04-02,0.03,ScenarioCVaR,28.0,113.3430389719748,20.0807104997476,29.776019056032304,27.188168854114085,,1.0
bts,1,set_cal,2024-04-02,0.03,RiskFirst,28.0,16.158694086024777,72.47474747474747,107.88456302151954,101.67787659200702,,1.0
bts,1,set_cal,2024-04-02,0.03,TemporalContext2024,28.0,16.701749836771285,70.0,104.66739130434783,102.17282608695652,,1.0
bts,1,set_cal,2024-04-02,0.03,NetworkPropagation2024,28.0,16.878519369630798,68.85000000000001,102.94239130434782,100.44782608695651,,1.0
bts,1,set_cal,2024-04-02,0.03,CalibratedUncertainty2025,28.0,16.096794568363514,69.825,104.5875,103.46249999999999,,1.0
bts,1,set_cal,2024-04-02,0.03,MappedPTO2026,28.0,18.138125837035908,72.47474747474749,107.88456302151954,101.67787659200701,,1.0
bts,1,set_cal,2024-04-02,0.03,GroupAware2025,28.0,16.280602922393307,71.32474747474747,106.15956302151955,99.95287659200703,,1.0
bts,1,set_cal,2024-04-02,0.03,RobustImprovement2025,28.0,15.083631329031855,68.75957264957266,102.76713675213675,99.97547008547006,,1.0
bts,1,set_cal,2024-04-02,0.05,StructuralRobust,47.0,144.89270283939155,92.92207264957266,136.9332780564846,122.27829617242658,0.0,1.0
bts,1,set_cal,2024-04-02,0.05,ExpectedActionValue,47.0,155.2000331264005,27.326493020072803,40.34260950318678,35.489134301268564,,1.0
bts,1,set_cal,2024-04-02,0.05,PointwiseWorstAction,47.0,155.3609467477642,26.441076353406135,39.19156783652011,35.66621763460189,,1.0
bts,1,set_cal,2024-04-02,0.05,ScenarioCVaR,47.0,155.3609467477642,26.441076353406135,39.19156783652011,35.66621763460189,,1.0
bts,1,set_cal,2024-04-02,0.05,RiskFirst,47.0,30.11981661041571,85.22320901320901,127.00725532921186,120.80056889969933,,1.0
bts,1,set_cal,2024-04-02,0.05,TemporalContext2024,47.0,28.214703269578102,82.77320901320901,123.33225532921185,117.12556889969933,,1.0
bts,1,set_cal,2024-04-02,0.05,NetworkPropagation2024,47.0,27.649313604729535,79.52474747474749,118.45956302151953,112.25287659200701,,1.0
bts,1,set_cal,2024-04-02,0.05,CalibratedUncertainty2025,47.0,26.780829403266882,86.49012820512822,129.40258361204013,126.9080183946488,,1.0
bts,1,set_cal,2024-04-02,0.05,MappedPTO2026,47.0,29.798176515490887,78.8247474747475,117.30956302151955,110.35287659200701,,1.0
bts,1,set_cal,2024-04-02,0.05,GroupAware2025,47.0,29.723110577440405,79.74974747474747,118.75206302151955,112.20787659200704,,1.0
bts,1,set_cal,2024-04-02,0.05,RobustImprovement2025,47.0,29.45645170449375,97.2633685876771,144.361909584531,132.86333485714613,,1.0
bts,1,set_cal,2024-04-02,0.1,StructuralRobust,95.0,227.22461265381835,163.6670208890329,240.37495996333024,212.45192468668645,0.0,1.0
bts,1,set_cal,2024-04-02,0.1,ExpectedActionValue,95.0,239.4452939064307,58.36662219940412,85.28960418403784,71.0871358210254,,1.0
bts,1,set_cal,2024-04-02,0.1,PointwiseWorstAction,95.0,239.75156664052156,59.36662219940411,86.78960418403784,72.58713582102538,,1.0
bts,1,set_cal,2024-04-02,0.1,ScenarioCVaR,95.0,239.75156664052156,59.36662219940411,86.78960418403784,72.58713582102538,,1.0
bts,1,set_cal,2024-04-02,0.1,RiskFirst,95.0,63.40814354461407,148.5526107424825,221.48392984988755,212.884032871116,,1.0
bts,1,set_cal,2024-04-02,0.1,TemporalContext2024,95.0,66.7622043667254,155.33855474722432,231.55261329886076,222.1259721340427,,1.0
bts,1,set_cal,2024-04-02,0.1,NetworkPropagation2024,95.0,61.7046238613558,151.63504552509121,226.1075820238006,217.5076850450291,,1.0
bts,1,set_cal,2024-04-02,0.1,CalibratedUncertainty2025,95.0,67.90405636156731,142.43784616304976,212.30041934437475,202.12779509287594,,1.0
bts,1,set_cal,2024-04-02,0.1,MappedPTO2026,95.0,61.51122328388875,115.50515913126742,172.168642044761,164.00041715370998,,1.0
bts,1,set_cal,2024-04-02,0.1,GroupAware2025,95.0,61.5108225231454,114.94379993167169,171.19233525529296,163.50460043868364,,1.0
bts,1,set_cal,2024-04-02,0.1,RobustImprovement2025,95.0,62.531257241599626,167.71868755569966,247.10245996333032,222.99192468668645,,1.0
bts,1,set_cal,2024-04-02,0.2,StructuralRobust,190.0,277.97223335050387,226.42605883516686,332.70215324616754,293.9260335539394,0.0,1.0
bts,1,set_cal,2024-04-02,0.2,ExpectedActionValue,190.0,358.91854993424903,111.15109211027163,162.98370035468696,140.8491667742832,,1.0
bts,1,set_cal,2024-04-02,0.2,PointwiseWorstAction,190.0,358.6792330063048,102.14386988804941,149.47286702135358,127.33833344094984,,1.0
bts,1,set_cal,2024-04-02,0.2,ScenarioCVaR,190.0,358.6792330063048,102.14386988804941,149.47286702135358,127.33833344094984,,1.0
bts,1,set_cal,2024-04-02,0.2,RiskFirst,190.0,131.83063875697016,198.20421843872128,294.7693926514991,277.229880102128,,1.0
bts,1,set_cal,2024-04-02,0.2,TemporalContext2024,190.0,134.1161544314082,209.23185409763605,310.0256135817317,288.15935684631404,,1.0
bts,1,set_cal,2024-04-02,0.2,NetworkPropagation2024,190.0,128.7931396160656,201.01737465372688,299.4947120803905,285.7470878288917,,1.0
bts,1,set_cal,2024-04-02,0.2,CalibratedUncertainty2025,190.0,132.63288293556175,230.4465722712647,341.5385085066972,320.0096342551984,,1.0
bts,1,set_cal,2024-04-02,0.2,MappedPTO2026,190.0,135.39426886532493,172.9367791814251,257.323644046763,243.199708606453,,1.0
bts,1,set_cal,2024-04-02,0.2,GroupAware2025,190.0,129.57417071797397,189.06672605338593,281.231239179879,264.9523649283803,,1.0
bts,1,set_cal,2024-04-02,0.2,RobustImprovement2025,190.0,150.83872760924618,222.0062309462616,327.85877504917323,299.7482397725294,,1.0
bts,1,set_cal,2024-04-03,0.01,StructuralRobust,9.0,88.06296954004806,32.332848837209305,48.14549418604652,45.4921511627907,0.0,1.0
bts,1,set_cal,2024-04-03,0.01,ExpectedActionValue,9.0,78.10019878319461,8.053076923076922,12.079615384615384,12.079615384615384,,1.0
bts,1,set_cal,2024-04-03,0.01,PointwiseWorstAction,9.0,78.7966973053859,11.603076923076923,17.304615384615385,16.554615384615385,,1.0
bts,1,set_cal,2024-04-03,0.01,ScenarioCVaR,9.0,78.7966973053859,11.603076923076923,17.304615384615385,16.554615384615385,,1.0
bts,1,set_cal,2024-04-03,0.01,RiskFirst,9.0,6.655143309675767,29.207848837209305,43.782994186046515,43.5671511627907,,1.0
bts,1,set_cal,2024-04-03,0.01,TemporalContext2024,9.0,6.655143309675767,29.207848837209305,43.782994186046515,43.5671511627907,,1.0
bts,1,set_cal,2024-04-03,0.01,NetworkPropagation2024,9.0,8.054710980026087,29.207848837209305,43.782994186046515,43.5671511627907,,1.0
bts,1,set_cal,2024-04-03,0.01,CalibratedUncertainty2025,9.0,7.684884330836628,0.4,0.65,0.6,,1.0
bts,1,set_cal,2024-04-03,0.01,MappedPTO2026,9.0,5.762870618311149,8.675,12.9375,12.375,,1.0
bts,1,set_cal,2024-04-03,0.01,GroupAware2025,9.0,6.655143309675767,29.207848837209305,43.782994186046515,43.5671511627907,,1.0
bts,1,set_cal,2024-04-03,0.01,RobustImprovement2025,9.0,7.746240900317312,32.332848837209305,48.14549418604652,45.4921511627907,,1.0
bts,1,set_cal,2024-04-03,0.03,StructuralRobust,26.0,182.9813159721547,95.70237721755446,141.97104082822545,130.1021033424289,0.0,1.0
bts,1,set_cal,2024-04-03,0.03,ExpectedActionValue,26.0,130.68857469004186,26.230334987593057,38.82050248138958,34.88300248138957,,1.0
bts,1,set_cal,2024-04-03,0.03,PointwiseWorstAction,26.0,131.05000364536357,23.560334987593055,34.81550248138958,30.878002481389576,,1.0
bts,1,set_cal,2024-04-03,0.03,ScenarioCVaR,26.0,131.05000364536357,23.560334987593055,34.81550248138958,30.878002481389576,,1.0
bts,1,set_cal,2024-04-03,0.03,RiskFirst,26.0,18.847203668428943,49.36542459478507,73.51935782241016,69.55351479915433,,1.0
bts,1,set_cal,2024-04-03,0.03,TemporalContext2024,26.0,19.741084413148034,54.56542459478507,81.31935782241015,77.35351479915434,,1.0
bts,1,set_cal,2024-04-03,0.03,NetworkPropagation2024,26.0,20.617562092156906,52.71542459478508,78.54435782241016,74.57851479915432,,1.0
bts,1,set_cal,2024-04-03,0.03,CalibratedUncertainty2025,26.0,19.80388494455021,24.934829761640703,36.948465572693614,33.54512254943781,,1.0
bts,1,set_cal,2024-04-03,0.03,MappedPTO2026,26.0,17.979214148555684,49.36542459478507,73.51935782241016,69.55351479915433,,1.0
bts,1,set_cal,2024-04-03,0.03,GroupAware2025,26.0,18.03024567311569,51.2487579281184,76.34435782241016,72.37851479915432,,1.0
bts,1,set_cal,2024-04-03,0.03,RobustImprovement2025,26.0,20.808189650667973,95.70237721755446,141.97104082822545,130.1021033424289,,1.0
bts,1,set_cal,2024-04-03,0.05,StructuralRobust,44.0,179.75405202802884,117.31131320027092,173.4010020255647,154.1562437142522,0.0,1.0
bts,1,set_cal,2024-04-03,0.05,ExpectedActionValue,44.0,171.67881962569265,58.488495097150306,85.7074574159999,77.39281819305815,,1.0
